symbol,timestamp,open,high,low,close,volume,provider_dataset,schema
IOVA,2022-10-28T13:30:00Z,9.6,9.61,9.48,9.48,10999,XNAS.ITCH,ohlcv-1m
IOVA,2022-10-28T13:31:00Z,9.45,9.45,9.35,9.35,2389,XNAS.ITCH,ohlcv-1m
IOVA,2022-10-28T13:32:00Z,9.35,9.355,9.31,9.33,2067,XNAS.ITCH,ohlcv-1m
IOVA,2022-10-28T13:33:00Z,9.33,9.35,9.3,9.35,3006,XNAS.ITCH,ohlcv-1m
IOVA,2022-10-28T13:34:00Z,9.33,9.34,9.33,9.34,690,XNAS.ITCH,ohlcv-1m
IOVA,2022-10-28T13:35:00Z,9.34,9.34,9.27,9.27,3035,XNAS.ITCH,ohlcv-1m
IOVA,2022-10-28T13:36:00Z,9.26,9.29,9.25,9.29,1145,XNAS.ITCH,ohlcv-1m
IOVA,2022-10-28T13:37:00Z,9.28,9.31,9.27,9.31,1715,XNAS.ITCH,ohlcv-1m
IOVA,2022-10-28T13:38:00Z,9.3,9.34,9.3,9.34,911,XNAS.ITCH,ohlcv-1m
IOVA,2022-10-28T13:39:00Z,9.35,9.4,9.35,9.38,3063,XNAS.ITCH,ohlcv-1m
IOVA,2022-10-28T13:40:00Z,9.4,9.43,9.37,9.415,1420,XNAS.ITCH,ohlcv-1m
IOVA,2022-10-28T13:41:00Z,9.41,9.41,9.4,9.4,357,XNAS.ITCH,ohlcv-1m
IOVA,2022-10-28T13:42:00Z,9.39,9.45,9.39,9.43,903,XNAS.ITCH,ohlcv-1m
IOVA,2022-10-28T13:43:00Z,9.395,9.395,9.38,9.38,319,XNAS.ITCH,ohlcv-1m
IOVA,2022-10-28T13:44:00Z,9.39,9.39,9.345,9.345,833,XNAS.ITCH,ohlcv-1m
IOVA,2022-10-28T13:45:00Z,9.35,9.37,9.33,9.33,2571,XNAS.ITCH,ohlcv-1m
IOVA,2022-10-28T13:46:00Z,9.325,9.34,9.32,9.32,1385,XNAS.ITCH,ohlcv-1m
IOVA,2022-10-28T13:47:00Z,9.32,9.33,9.31,9.31,2270,XNAS.ITCH,ohlcv-1m
IOVA,2022-10-28T13:48:00Z,9.31,9.36,9.305,9.35,759,XNAS.ITCH,ohlcv-1m
IOVA,2022-10-28T13:49:00Z,9.33,9.33,9.33,9.33,9,XNAS.ITCH,ohlcv-1m
IOVA,2022-10-28T13:50:00Z,9.32,9.33,9.31,9.32,2688,XNAS.ITCH,ohlcv-1m
